species,nt,ntp1,oviposition_days,chaff_presence,temp,rh,exp_name,output_eggs
A,9,146,7.08333,0,31,70,castaneum_chaos,NA
A,16,245,7.08333,0,31,70,castaneum_chaos,NA
A,72,306,7.08333,0,31,70,castaneum_chaos,NA
A,17,316,7.08333,0,31,70,castaneum_chaos,NA
A,30,309,7.08333,0,31,70,castaneum_chaos,NA
A,40,304,7.08333,0,31,70,castaneum_chaos,NA
A,38,284,7.08333,0,31,70,castaneum_chaos,NA
A,86,317,7.08333,0,31,70,castaneum_chaos,NA
A,64,252,7.08333,0,31,70,castaneum_chaos,NA
A,34,306,7.08333,0,31,70,castaneum_chaos,NA
A,74,280,7.08333,0,31,70,castaneum_chaos,NA
A,28,296,7.08333,0,31,70,castaneum_chaos,NA
A,30,317,7.08333,0,31,70,castaneum_chaos,NA
A,66,282,7.08333,0,31,70,castaneum_chaos,NA
A,76,272,7.08333,0,31,70,castaneum_chaos,NA
A,15,294,7.08333,0,31,70,castaneum_chaos,NA
A,15,281,7.08333,0,31,70,castaneum_chaos,NA
A,86,289,7.08333,0,31,70,castaneum_chaos,NA
A,12,289,7.08333,0,31,70,castaneum_chaos,NA
A,4,50,7.08333,0,31,70,castaneum_chaos,NA
A,78,295,7.08333,0,31,70,castaneum_chaos,NA
A,70,355,7.08333,0,31,70,castaneum_chaos,NA
A,86,320,7.08333,0,31,70,castaneum_chaos,NA
A,64,247,7.08333,0,31,70,castaneum_chaos,NA
A,54,296,7.08333,0,31,70,castaneum_chaos,NA
A,10,289,7.08333,0,31,70,castaneum_chaos,NA
A,6,235,7.08333,0,31,70,castaneum_chaos,NA
A,7,242,7.08333,0,31,70,castaneum_chaos,NA
A,5,254,7.08333,0,31,70,castaneum_chaos,NA
A,80,312,7.08333,0,31,70,castaneum_chaos,NA
A,38,235,7.08333,0,31,70,castaneum_chaos,NA
A,8,313,7.08333,0,31,70,castaneum_chaos,NA
A,12,231,7.08333,0,31,70,castaneum_chaos,NA
A,60,197,7.08333,0,31,70,castaneum_chaos,NA
A,22,306,7.08333,0,31,70,castaneum_chaos,NA
A,24,441,7.08333,1,31,70,castaneum_chaos,NA
A,11,273,7.08333,0,31,70,castaneum_chaos,NA
A,82,320,7.08333,0,31,70,castaneum_chaos,NA
A,9,269,7.08333,0,31,70,castaneum_chaos,NA
A,78,233,7.08333,0,31,70,castaneum_chaos,NA
A,12,289,7.08333,0,31,70,castaneum_chaos,NA
A,26,310,7.08333,0,31,70,castaneum_chaos,NA
A,78,340,7.08333,0,31,70,castaneum_chaos,NA
A,38,299,7.08333,0,31,70,castaneum_chaos,NA
A,54,293,7.08333,0,31,70,castaneum_chaos,NA
A,84,333,7.08333,0,31,70,castaneum_chaos,NA
A,50,270,7.08333,0,31,70,castaneum_chaos,NA
A,54,318,7.08333,0,31,70,castaneum_chaos,NA
A,18,299,7.08333,0,31,70,castaneum_chaos,NA
A,48,295,7.08333,0,31,70,castaneum_chaos,NA
A,76,322,7.08333,0,31,70,castaneum_chaos,NA
A,62,301,7.08333,0,31,70,castaneum_chaos,NA
A,5,241,7.08333,0,31,70,castaneum_chaos,NA
A,40,301,7.08333,0,31,70,castaneum_chaos,NA
A,7,319,7.08333,0,31,70,castaneum_chaos,NA
A,84,309,7.08333,0,31,70,castaneum_chaos,NA
A,52,357,7.08333,0,31,70,castaneum_chaos,NA
A,80,319,7.08333,0,31,70,castaneum_chaos,NA
A,19,272,7.08333,0,31,70,castaneum_chaos,NA
A,78,355,7.08333,0,31,70,castaneum_chaos,NA
A,14,278,7.08333,0,31,70,castaneum_chaos,NA
A,56,347,7.08333,0,31,70,castaneum_chaos,NA
A,64,309,7.08333,0,31,70,castaneum_chaos,NA
A,17,276,7.08333,0,31,70,castaneum_chaos,NA
A,11,253,7.08333,0,31,70,castaneum_chaos,NA
A,60,283,7.08333,0,31,70,castaneum_chaos,NA
A,50,332,7.08333,0,31,70,castaneum_chaos,NA
A,10,297,7.08333,0,31,70,castaneum_chaos,NA
A,16,275,7.08333,0,31,70,castaneum_chaos,NA
A,5,189,7.08333,0,31,70,castaneum_chaos,NA
A,74,343,7.08333,0,31,70,castaneum_chaos,NA
A,76,343,7.08333,0,31,70,castaneum_chaos,NA
A,4,228,7.08333,0,31,70,castaneum_chaos,NA
A,62,294,7.08333,0,31,70,castaneum_chaos,NA
A,82,286,7.08333,0,31,70,castaneum_chaos,NA
A,8,230,7.08333,0,31,70,castaneum_chaos,NA
A,4,93,7.08333,0,31,70,castaneum_chaos,NA
A,54,340,7.08333,0,31,70,castaneum_chaos,NA
A,82,346,7.08333,0,31,70,castaneum_chaos,NA
A,40,285,7.08333,0,31,70,castaneum_chaos,NA
A,15,255,7.08333,0,31,70,castaneum_chaos,NA
A,5,261,7.08333,0,31,70,castaneum_chaos,NA
A,38,315,7.08333,0,31,70,castaneum_chaos,NA
A,66,322,7.08333,0,31,70,castaneum_chaos,NA
A,44,322,7.08333,0,31,70,castaneum_chaos,NA
A,62,327,7.08333,0,31,70,castaneum_chaos,NA
A,56,314,7.08333,0,31,70,castaneum_chaos,NA
A,17,324,7.08333,0,31,70,castaneum_chaos,NA
A,12,266,7.08333,0,31,70,castaneum_chaos,NA
A,44,349,7.08333,0,31,70,castaneum_chaos,NA
A,5,259,7.08333,0,31,70,castaneum_chaos,NA
A,12,NA,7.08333,NA,31,70,castaneum_chaos,NA
A,76,NA,7.08333,NA,31,70,castaneum_chaos,NA
A,44,NA,7.08333,NA,31,70,castaneum_chaos,NA
A,22,NA,7.08333,NA,31,70,castaneum_chaos,NA
A,19,NA,7.08333,NA,31,70,castaneum_chaos,NA
A,40,286,7.08333,0,31,70,castaneum_chaos,NA
A,16,323,7.08333,0,31,70,castaneum_chaos,NA
A,68,275,7.08333,0,31,70,castaneum_chaos,NA
A,38,316,7.08333,0,31,70,castaneum_chaos,NA
A,16,333,7.08333,0,31,70,castaneum_chaos,NA
A,6,186,7.08333,0,31,70,castaneum_chaos,NA
A,82,262,7.08333,0,31,70,castaneum_chaos,NA
A,70,284,7.08333,0,31,70,castaneum_chaos,NA
A,38,321,7.08333,0,31,70,castaneum_chaos,NA
A,26,315,7.08333,0,31,70,castaneum_chaos,NA
A,20,304,7.08333,0,31,70,castaneum_chaos,NA
A,18,300,7.08333,0,31,70,castaneum_chaos,NA
A,54,273,7.08333,0,31,70,castaneum_chaos,NA
A,18,253,7.08333,0,31,70,castaneum_chaos,NA
A,7,88,7.08333,0,31,70,castaneum_chaos,NA
A,72,341,7.08333,0,31,70,castaneum_chaos,NA
A,70,247,7.08333,0,31,70,castaneum_chaos,NA
A,20,256,7.08333,0,31,70,castaneum_chaos,NA
A,52,27,7.08333,1,31,70,castaneum_chaos,NA
A,42,250,7.08333,0,31,70,castaneum_chaos,NA
A,11,287,7.08333,0,31,70,castaneum_chaos,NA
A,30,297,7.08333,0,31,70,castaneum_chaos,NA
A,24,286,7.08333,0,31,70,castaneum_chaos,NA
A,7,213,7.08333,0,31,70,castaneum_chaos,NA
A,5,158,7.08333,0,31,70,castaneum_chaos,NA
A,82,266,7.08333,0,31,70,castaneum_chaos,NA
A,54,283,7.08333,0,31,70,castaneum_chaos,NA
A,32,113,7.08333,1,31,70,castaneum_chaos,NA
A,14,303,7.08333,0,31,70,castaneum_chaos,NA
A,46,295,7.08333,0,31,70,castaneum_chaos,NA
A,68,280,7.08333,0,31,70,castaneum_chaos,NA
A,60,271,7.08333,0,31,70,castaneum_chaos,NA
A,50,244,7.08333,0,31,70,castaneum_chaos,NA
A,58,310,7.08333,0,31,70,castaneum_chaos,NA
A,36,315,7.08333,0,31,70,castaneum_chaos,NA
A,28,281,7.08333,0,31,70,castaneum_chaos,NA
A,46,175,7.08333,0,31,70,castaneum_chaos,NA
A,78,280,7.08333,0,31,70,castaneum_chaos,NA
A,36,294,7.08333,0,31,70,castaneum_chaos,NA
A,42,290,7.08333,0,31,70,castaneum_chaos,NA
A,48,312,7.08333,0,31,70,castaneum_chaos,NA
A,40,324,7.08333,0,31,70,castaneum_chaos,NA
A,40,286,7.08333,0,31,70,castaneum_chaos,NA
A,8,263,7.08333,0,31,70,castaneum_chaos,NA
A,52,352,7.08333,0,31,70,castaneum_chaos,NA
A,32,317,7.08333,0,31,70,castaneum_chaos,NA
A,62,237,7.08333,0,31,70,castaneum_chaos,NA
A,36,281,7.08333,0,31,70,castaneum_chaos,NA
A,13,273,7.08333,0,31,70,castaneum_chaos,NA
A,62,41,7.08333,1,31,70,castaneum_chaos,NA
A,30,316,7.08333,0,31,70,castaneum_chaos,NA
A,46,324,7.08333,0,31,70,castaneum_chaos,NA
A,34,71,7.08333,0,31,70,castaneum_chaos,NA
A,24,366,7.08333,0,31,70,castaneum_chaos,NA
A,46,331,7.08333,0,31,70,castaneum_chaos,NA
A,60,345,7.08333,0,31,70,castaneum_chaos,NA
A,42,343,7.08333,0,31,70,castaneum_chaos,NA
A,34,319,7.08333,0,31,70,castaneum_chaos,NA
A,86,195,7.08333,0,31,70,castaneum_chaos,NA
A,11,310,7.08333,0,31,70,castaneum_chaos,NA
A,14,355,7.08333,0,31,70,castaneum_chaos,NA
A,6,205,7.08333,0,31,70,castaneum_chaos,NA
A,15,329,7.08333,0,31,70,castaneum_chaos,NA
A,14,299,7.08333,0,31,70,castaneum_chaos,NA
A,7,224,7.08333,0,31,70,castaneum_chaos,NA
A,28,329,7.08333,0,31,70,castaneum_chaos,NA
A,64,343,7.08333,0,31,70,castaneum_chaos,NA
A,44,324,7.08333,0,31,70,castaneum_chaos,NA
A,20,370,7.08333,0,31,70,castaneum_chaos,NA
A,13,336,7.08333,0,31,70,castaneum_chaos,NA
A,56,386,7.08333,0,31,70,castaneum_chaos,NA
A,15,354,7.08333,0,31,70,castaneum_chaos,NA
A,78,257,7.08333,1,31,70,castaneum_chaos,NA
A,13,320,7.08333,0,31,70,castaneum_chaos,NA
A,4,169,7.08333,0,31,70,castaneum_chaos,NA
A,28,310,7.08333,0,31,70,castaneum_chaos,NA
A,48,315,7.08333,0,31,70,castaneum_chaos,NA
A,62,328,7.08333,0,31,70,castaneum_chaos,NA
A,62,304,7.08333,0,31,70,castaneum_chaos,NA
A,20,303,7.08333,0,31,70,castaneum_chaos,NA
A,70,48,7.08333,1,31,70,castaneum_chaos,NA
A,6,228,7.08333,0,31,70,castaneum_chaos,NA
A,84,386,7.08333,0,31,70,castaneum_chaos,NA
A,48,311,7.08333,0,31,70,castaneum_chaos,NA
A,82,333,7.08333,0,31,70,castaneum_chaos,NA
A,72,413,7.08333,0,31,70,castaneum_chaos,NA
A,24,294,7.08333,0,31,70,castaneum_chaos,NA
A,16,347,7.08333,0,31,70,castaneum_chaos,NA
A,86,324,7.08333,0,31,70,castaneum_chaos,NA
A,20,308,7.08333,0,31,70,castaneum_chaos,NA
A,34,351,7.08333,0,31,70,castaneum_chaos,NA
A,66,302,7.08333,0,31,70,castaneum_chaos,NA
A,30,330,7.08333,0,31,70,castaneum_chaos,NA
A,32,419,7.08333,1,31,70,castaneum_chaos,NA
A,38,360,7.08333,0,31,70,castaneum_chaos,NA
A,86,341,7.08333,0,31,70,castaneum_chaos,NA
A,58,334,7.08333,1,31,70,castaneum_chaos,NA
A,6,293,7.08333,0,31,70,castaneum_chaos,NA
A,68,356,7.08333,0,31,70,castaneum_chaos,NA
A,80,356,7.08333,0,31,70,castaneum_chaos,NA
A,12,319,7.08333,0,31,70,castaneum_chaos,NA
A,9,228,7.08333,0,31,70,castaneum_chaos,NA
A,18,217,7.08333,0,31,70,castaneum_chaos,NA
A,46,269,7.08333,0,31,70,castaneum_chaos,NA
A,12,297,7.08333,0,31,70,castaneum_chaos,NA
A,9,137,7.08333,0,31,70,castaneum_chaos,NA
A,54,231,7.08333,0,31,70,castaneum_chaos,NA
A,19,311,7.08333,0,31,70,castaneum_chaos,NA
A,84,281,7.08333,0,31,70,castaneum_chaos,NA
A,30,281,7.08333,0,31,70,castaneum_chaos,NA
A,42,321,7.08333,0,31,70,castaneum_chaos,NA
A,16,297,7.08333,0,31,70,castaneum_chaos,NA
A,42,303,7.08333,0,31,70,castaneum_chaos,NA
A,80,329,7.08333,0,31,70,castaneum_chaos,NA
A,24,335,7.08333,0,31,70,castaneum_chaos,NA
A,60,281,7.08333,0,31,70,castaneum_chaos,NA
A,42,285,7.08333,0,31,70,castaneum_chaos,NA
A,16,275,7.08333,0,31,70,castaneum_chaos,NA
A,68,226,7.08333,0,31,70,castaneum_chaos,NA
A,10,257,7.08333,0,31,70,castaneum_chaos,NA
A,7,231,7.08333,0,31,70,castaneum_chaos,NA
A,32,306,7.08333,0,31,70,castaneum_chaos,NA
A,44,304,7.08333,0,31,70,castaneum_chaos,NA
A,62,291,7.08333,0,31,70,castaneum_chaos,NA
A,17,250,7.08333,0,31,70,castaneum_chaos,NA
A,19,260,7.08333,0,31,70,castaneum_chaos,NA
A,54,257,7.08333,0,31,70,castaneum_chaos,NA
A,74,280,7.08333,0,31,70,castaneum_chaos,NA
A,58,263,7.08333,0,31,70,castaneum_chaos,NA
A,20,360,7.08333,0,31,70,castaneum_chaos,NA
A,7,291,7.08333,0,31,70,castaneum_chaos,NA
A,24,328,7.08333,0,31,70,castaneum_chaos,NA
A,42,331,7.08333,0,31,70,castaneum_chaos,NA
A,9,286,7.08333,0,31,70,castaneum_chaos,NA
A,72,270,7.08333,0,31,70,castaneum_chaos,NA
A,68,331,7.08333,0,31,70,castaneum_chaos,NA
A,6,108,7.08333,0,31,70,castaneum_chaos,NA
A,72,298,7.08333,0,31,70,castaneum_chaos,NA
A,52,314,7.08333,0,31,70,castaneum_chaos,NA
A,68,276,7.08333,0,31,70,castaneum_chaos,NA
A,19,325,7.08333,0,31,70,castaneum_chaos,NA
A,6,99,7.08333,0,31,70,castaneum_chaos,NA
A,86,109,7.08333,1,31,70,castaneum_chaos,NA
A,74,282,7.08333,0,31,70,castaneum_chaos,NA
A,84,299,7.08333,0,31,70,castaneum_chaos,NA
A,78,258,7.08333,0,31,70,castaneum_chaos,NA
A,36,303,7.08333,0,31,70,castaneum_chaos,NA
A,13,302,7.08333,0,31,70,castaneum_chaos,NA
A,26,276,7.08333,0,31,70,castaneum_chaos,NA
A,32,309,7.08333,0,31,70,castaneum_chaos,NA
A,62,292,7.08333,0,31,70,castaneum_chaos,NA
A,17,306,7.08333,0,31,70,castaneum_chaos,NA
A,16,314,7.08333,0,31,70,castaneum_chaos,NA
A,36,361,7.08333,0,31,70,castaneum_chaos,NA
A,82,293,7.08333,0,31,70,castaneum_chaos,NA
A,13,280,7.08333,0,31,70,castaneum_chaos,NA
A,52,299,7.08333,0,31,70,castaneum_chaos,NA
A,20,262,7.08333,0,31,70,castaneum_chaos,NA
A,50,298,7.08333,0,31,70,castaneum_chaos,NA
A,56,344,7.08333,0,31,70,castaneum_chaos,NA
A,86,151,7.08333,1,31,70,castaneum_chaos,NA
A,72,300,7.08333,0,31,70,castaneum_chaos,NA
A,80,271,7.08333,0,31,70,castaneum_chaos,NA
A,4,101,7.08333,0,31,70,castaneum_chaos,NA
A,66,317,7.08333,0,31,70,castaneum_chaos,NA
A,8,203,7.08333,0,31,70,castaneum_chaos,NA
A,42,287,7.08333,0,31,70,castaneum_chaos,NA
A,42,300,7.08333,0,31,70,castaneum_chaos,NA
A,48,290,7.08333,0,31,70,castaneum_chaos,NA
A,15,229,7.08333,0,31,70,castaneum_chaos,NA
A,52,312,7.08333,0,31,70,castaneum_chaos,NA
A,78,388,7.08333,0,31,70,castaneum_chaos,NA
A,52,262,7.08333,0,31,70,castaneum_chaos,NA
A,9,325,7.08333,0,31,70,castaneum_chaos,NA
A,52,324,7.08333,0,31,70,castaneum_chaos,NA
A,42,381,7.08333,0,31,70,castaneum_chaos,NA
A,70,284,7.08333,0,31,70,castaneum_chaos,NA
A,62,233,7.08333,0,31,70,castaneum_chaos,NA
A,5,109,7.08333,0,31,70,castaneum_chaos,NA
A,34,284,7.08333,0,31,70,castaneum_chaos,NA
A,68,297,7.08333,0,31,70,castaneum_chaos,NA
A,11,316,7.08333,0,31,70,castaneum_chaos,NA
A,32,380,7.08333,0,31,70,castaneum_chaos,NA
A,4,200,7.08333,0,31,70,castaneum_chaos,NA
A,50,251,7.08333,0,31,70,castaneum_chaos,NA
A,78,316,7.08333,0,31,70,castaneum_chaos,NA
A,84,339,7.08333,0,31,70,castaneum_chaos,NA
A,4,182,7.08333,0,31,70,castaneum_chaos,NA
A,44,304,7.08333,0,31,70,castaneum_chaos,NA
A,6,224,7.08333,0,31,70,castaneum_chaos,NA
A,16,282,7.08333,0,31,70,castaneum_chaos,NA
A,58,298,7.08333,0,31,70,castaneum_chaos,NA
A,15,329,7.08333,0,31,70,castaneum_chaos,NA
A,76,297,7.08333,0,31,70,castaneum_chaos,NA
A,32,321,7.08333,0,31,70,castaneum_chaos,NA
A,30,319,7.08333,0,31,70,castaneum_chaos,NA
A,17,276,7.08333,0,31,70,castaneum_chaos,NA
A,74,295,7.08333,0,31,70,castaneum_chaos,NA
A,66,318,7.08333,0,31,70,castaneum_chaos,NA
A,60,322,7.08333,0,31,70,castaneum_chaos,NA
A,50,291,7.08333,0,31,70,castaneum_chaos,NA
A,28,274,7.08333,0,31,70,castaneum_chaos,NA
A,19,318,7.08333,0,31,70,castaneum_chaos,NA
A,26,274,7.08333,0,31,70,castaneum_chaos,NA
A,76,331,7.08333,0,31,70,castaneum_chaos,NA
A,40,8,7.08333,1,31,70,castaneum_chaos,NA
A,17,307,7.08333,0,31,70,castaneum_chaos,NA
A,74,307,7.08333,0,31,70,castaneum_chaos,NA
A,18,278,7.08333,0,31,70,castaneum_chaos,NA
A,19,279,7.08333,0,31,70,castaneum_chaos,NA
A,56,246,7.08333,0,31,70,castaneum_chaos,NA
A,28,277,7.08333,0,31,70,castaneum_chaos,NA
A,86,317,7.08333,0,31,70,castaneum_chaos,NA
A,46,268,7.08333,0,31,70,castaneum_chaos,NA
A,13,311,7.08333,0,31,70,castaneum_chaos,NA
A,5,145,7.08333,0,31,70,castaneum_chaos,NA
A,8,239,7.08333,0,31,70,castaneum_chaos,NA
A,22,305,7.08333,0,31,70,castaneum_chaos,NA
A,74,273,7.08333,0,31,70,castaneum_chaos,NA
A,13,254,7.08333,0,31,70,castaneum_chaos,NA
A,66,296,7.08333,0,31,70,castaneum_chaos,NA
A,6,158,7.08333,0,31,70,castaneum_chaos,NA
A,48,39,7.08333,1,31,70,castaneum_chaos,NA
A,24,298,7.08333,0,31,70,castaneum_chaos,NA
A,74,288,7.08333,0,31,70,castaneum_chaos,NA
A,11,227,7.08333,0,31,70,castaneum_chaos,NA
A,80,285,7.08333,0,31,70,castaneum_chaos,NA
A,34,266,7.08333,0,31,70,castaneum_chaos,NA
A,8,259,7.08333,0,31,70,castaneum_chaos,NA
A,9,316,7.08333,0,31,70,castaneum_chaos,NA
A,5,153,7.08333,0,31,70,castaneum_chaos,NA
A,6,242,7.08333,0,31,70,castaneum_chaos,NA
A,72,315,7.08333,0,31,70,castaneum_chaos,NA
A,10,257,7.08333,0,31,70,castaneum_chaos,NA
A,50,277,7.08333,0,31,70,castaneum_chaos,NA
A,32,318,7.08333,0,31,70,castaneum_chaos,NA
A,42,248,7.08333,0,31,70,castaneum_chaos,NA
A,58,315,7.08333,0,31,70,castaneum_chaos,NA
A,46,311,7.08333,0,31,70,castaneum_chaos,NA
A,26,255,7.08333,0,31,70,castaneum_chaos,NA
A,7,182,7.08333,0,31,70,castaneum_chaos,NA
A,50,332,7.08333,0,31,70,castaneum_chaos,NA
A,60,266,7.08333,0,31,70,castaneum_chaos,NA
A,68,301,7.08333,0,31,70,castaneum_chaos,NA
A,64,322,7.08333,0,31,70,castaneum_chaos,NA
A,4,1,7.08333,0,31,70,castaneum_chaos,NA
A,14,331,7.08333,0,31,70,castaneum_chaos,NA
A,62,392,7.08333,0,31,70,castaneum_chaos,NA
A,66,435,7.08333,0,31,70,castaneum_chaos,NA
A,64,354,7.08333,0,31,70,castaneum_chaos,NA
A,46,329,7.08333,0,31,70,castaneum_chaos,NA
A,28,367,7.08333,0,31,70,castaneum_chaos,NA
A,5,230,7.08333,0,31,70,castaneum_chaos,NA
A,36,339,7.08333,0,31,70,castaneum_chaos,NA
A,74,396,7.08333,0,31,70,castaneum_chaos,NA
A,30,307,7.08333,0,31,70,castaneum_chaos,NA
A,28,361,7.08333,0,31,70,castaneum_chaos,NA
A,72,360,7.08333,0,31,70,castaneum_chaos,NA
A,8,174,7.08333,0,31,70,castaneum_chaos,NA
A,11,244,7.08333,0,31,70,castaneum_chaos,NA
A,66,272,7.08333,0,31,70,castaneum_chaos,NA
A,6,194,7.08333,0,31,70,castaneum_chaos,NA
A,18,339,7.08333,0,31,70,castaneum_chaos,NA
A,76,268,7.08333,0,31,70,castaneum_chaos,NA
A,38,303,7.08333,0,31,70,castaneum_chaos,NA
A,38,338,7.08333,0,31,70,castaneum_chaos,NA
A,54,298,7.08333,0,31,70,castaneum_chaos,NA
A,52,56,7.08333,1,31,70,castaneum_chaos,NA
A,76,247,7.08333,0,31,70,castaneum_chaos,NA
A,14,304,7.08333,0,31,70,castaneum_chaos,NA
A,46,274,7.08333,0,31,70,castaneum_chaos,NA
A,38,246,7.08333,0,31,70,castaneum_chaos,NA
A,76,296,7.08333,0,31,70,castaneum_chaos,NA
A,46,38,7.08333,1,31,70,castaneum_chaos,NA
A,44,278,7.08333,0,31,70,castaneum_chaos,NA
A,36,296,7.08333,0,31,70,castaneum_chaos,NA
A,11,291,7.08333,0,31,70,castaneum_chaos,NA
A,64,315,7.08333,0,31,70,castaneum_chaos,NA
A,18,241,7.08333,0,31,70,castaneum_chaos,NA
A,8,286,7.08333,0,31,70,castaneum_chaos,NA
A,4,98,7.08333,0,31,70,castaneum_chaos,NA
A,32,289,7.08333,0,31,70,castaneum_chaos,NA
A,26,274,7.08333,0,31,70,castaneum_chaos,NA
A,62,10,7.08333,1,31,70,castaneum_chaos,NA
A,58,253,7.08333,0,31,70,castaneum_chaos,NA
A,36,270,7.08333,0,31,70,castaneum_chaos,NA
A,34,275,7.08333,0,31,70,castaneum_chaos,NA
A,56,236,7.08333,0,31,70,castaneum_chaos,NA
